ID,id_article,id_experiment,publication_year,Authors,language,document_type,doi,Book_DOI,Commentaires,experiment_type,control_Land_Use,control_type,control_Comment,control_species,control_NB_species,control_N_Woody,control_N_herb,control_N2_fixing,treatment_Land_Use,NEW_treatment_type,main_culture,Notes,treatment_species,treatment_NB_species,treatment_N_Woody,treatment_N_herb,treatment_N2_fixing,density,Organic_management,info,Confunding_factors,country,latitude,longitude,Y_(WGS84),X_(WGS84),altitude,precipitation,temperature,climate,soil_type,soil_depth_start,soil_depth_end,Thickness,Bulk_density_C,Coarse_fragment_C,Bulk_density_T,Coarse_fragment_T,Design,time_since_conversion,history,history_C,history_T,control_replicate_nb,treatment_replicate_nb,Table/Fig,Transformation,soc_unit_control,...60,control_soc_mean,control_soc_sd,control_soc_sd_F,control_soc_mean_T_ha,control_soc_sd_T_ha,treatment_soc_mean,treatment_soc_sd,treatment_soc_sd_F,treatment_soc_mean_T_ha,treatment_soc_sd_T_ha,delta_stock_C.yr,delta_stock_T.yr,Keep_ratio,Ratio,Ratio_vi,Keep_rate,Crate,Crate_vi,...79,delta_stock_T,Temperature_Wordclim,Precipitation_Wordclim,ETP_Wordclim,FAO_Climate,MEAN_depth,depth_diff,Depthfrom_zero,MEAN_depthD,lon,lat,main_culture2,NEW_treatment_type2,diff_species,diff_species_class,Grouped_Design,History_reclass,depth_group,treatment_soc_sd_T_ha_imputed,control_soc_sd_T_ha_imputed,seq_rate,seq_rate_sd,seq_rate_vi
124,9,124,2021,"Morales Ruiz, Danilo E.; Aryal, Deb R.; Pinto Ruiz, Rene; Guevara Hernandez, Francisco; Casanova Lugo, Fernando; Villanueva Lopez, Gilberto",English,Article,10.1002/ldr.3761,http://dx.doi.org/10.1002/ldr.3761,"LIVE FENCE. We don't have standard deviation, but we have standard error. The biomass data has been measured for the trees only, and the above ground biomass is in kg of dry weight, so I just made *0,5 to have it in carbon unit. SOC data is in carbon content.",LMP,Grassland,Full sun,NA,"Hyparrhenia rufa,Brachiaria dictyoneura,Cenchrus ciliaris",3,0,3,0,Grassland,Hedgerow,Pasture,NA,"Hyparrhenia rufa,Brachiaria dictyoneura,Cenchrus ciliaris,Haematoxylum campechianum,Byrsonima crassifolia,Schizolobium parahyba,Bursera bipinnata,Cordia dodecandra,Sassafras albidum,Coccoloba uvifera,Anona squamosal,Leucaena leucocephala,Bauhinia ungulate,Tremelloscyphya gelatinosa,Gliricidia sepium,Guazuma ulmifolia",16,12,4,5,NA,NA,grazing_both,NA,Mexico,16°42'N,93°00'W,16.7,-93,550,1200,24,NA,Luvisols,20,30,10,80,0,71,0,CI,12.6820185614849,Tropical dry forest until 35 years ago and then maize cultivation until 10-15 years ago,cropland,cropland,10,10,Table 4,SE,%,Done,"1,50","0,1 SE","0,32",12,2.53,"2,20","0,3 SE","0,95",15.62,6.74,NA,NA,YES,"0,2636454946","0,02303948577",YES,"0,2068571429",NA,NA,NA,232,136,1893,Tropical Moist,25,10,FALSE,"(15,25]",-93,16.7,Pasture,Alley/Hedgerow,13,C+2+,Control-Impact Designs,Cropland,"[15,30)",FALSE,FALSE,0.2854435185100489,0.5676699895754438,0.3222492170645845
131,10,131,2010,"Vallejo, Victoria E.; Roldan, Fabio; Dick, Richard P.",English,Article,10.1007/s00374-010-0466-8,http://dx.doi.org/10.1007/s00374-010-0466-8,SOC data is for total  C in soil,LMP,Grassland,Full sun,NA,Cynodon plectostachyus,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Cynodon plectostachyus,Panicum maximum,Leucaena leucocephala,Prosopis juliflora,Albizia saman,Pithecellobium dulce,Guazuma ulmifolia,Enterolobium cyclocarpum,Arecaceae,Syagrus sancona,Attalea butyracea,Roystonea regia,Chlorophora tinctoria",13,10,2,5,15-20,NA,grazing_both,NA,Colombia,3°47'N,76°16'W,3.78333333333333,-76.2666666666667,1000,750,24,NA,Cambisols,0,10,10,152,80,139,80,CI,12.6820185614849,"Native forest until 80 years ago, and then to livestock production",grassland,grassland,3,3,Table 1,ExtractTOOL,%,Done,"3,68","0,088 poolSDm","0,09",51.46,1.23,"3,14","0,088 poolSDm","0,09",40.15,1.13,NA,NA,YES,"-0,24809654","0,0004524203497",YES,"-1,884466667",NA,NA,NA,215,107,1490,Tropical Montane,5,10,TRUE,"(0,5]",-76.2666666666667,3.78333333333333,Pasture,SilvoPasture,12,C+2+,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,-0.8918138658421698,0.1317037529352489,0.017345878537229086
132,10,132,2010,"Vallejo, Victoria E.; Roldan, Fabio; Dick, Richard P.",English,Article,10.1007/s00374-010-0466-8,http://dx.doi.org/10.1007/s00374-010-0466-8,SOC data is for total  C in soil,LMP,Grassland,Full sun,NA,Cynodon plectostachyus,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Cynodon plectostachyus,Panicum maximum,Leucaena leucocephala,Prosopis juliflora,Albizia saman,Pithecellobium dulce,Guazuma ulmifolia,Enterolobium cyclocarpum,Arecaceae,Syagrus sancona,Attalea butyracea,Roystonea regia,Chlorophora tinctoria",13,10,2,5,15-20,NA,grazing_both,NA,Colombia,3°47'N,76°16'W,3.78333333333333,-76.2666666666667,1000,750,24,NA,Cambisols,0,10,10,152,80,140,80,CI,12.6820185614849,"Native forest until 80 years ago, and then to livestock production",grassland,grassland,3,3,Table 1,ExtractTOOL,%,Done,"3,18","0,088 poolSDm","0,09",44.47,1.23,"2,38","0,088 poolSDm","0,09",30.65,1.13,NA,NA,YES,"-0,3720188073","0,0007109758606",YES,"-1,534968889",NA,NA,NA,215,107,1490,Tropical Montane,5,10,TRUE,"(0,5]",-76.2666666666667,3.78333333333333,Pasture,SilvoPasture,12,C+2+,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,-1.0897318855825626,0.1317037529352489,0.017345878537229086
133,10,133,2010,"Vallejo, Victoria E.; Roldan, Fabio; Dick, Richard P.",English,Article,10.1007/s00374-010-0466-8,http://dx.doi.org/10.1007/s00374-010-0466-8,SOC data is for total  C in soil,LMP,Grassland,Full sun,NA,Cynodon plectostachyus,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Cynodon plectostachyus,Leucaena leucocephala,Prosopis juliflora,Albizia saman,Pithecellobium dulce,Guazuma ulmifolia,Enterolobium cyclocarpum,Arecaceae,Syagrus sancona,Attalea butyracea,Roystonea regia,Chlorophora tinctoria",12,10,1,5,15-20,NA,grazing_both,NA,Colombia,3°47'N,76°16'W,3.78333333333333,-76.2666666666667,1000,750,24,NA,Cambisols,0,10,10,152,80,144,80,CI,12.6820185614849,"Native forest until 80 years ago, and then to livestock production",grassland,grassland,3,3,Table 1,ExtractTOOL,%,Done,"3,18","0,088 poolSDm","0,09",44.47,1.23,"2,51","0,088 poolSDm","0,09",33.25,1.17,NA,NA,YES,"-0,2906656649","0,0006649931102",YES,"-0,8308622222",NA,NA,NA,215,107,1490,Tropical Montane,5,10,TRUE,"(0,5]",-76.2666666666667,3.78333333333333,Pasture,SilvoPasture,11,C+2+,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,-0.884717203779765,0.13385775410004191,0.017917898332707287
149,14,149,2010,"Soto-Pinto, Lorena; Anzueto, Manuel; Mendoza, Jorge; Jimenez Ferrer, Guillermo; de Jong, Ben",English,Article,10.1007/s10457-009-9247-5,http://dx.doi.org/10.1007/s10457-009-9247-5,"Here the biomass data is given directly as carbon in Mg C ha-1, for the trees, litter and plants",LMP,Grassland,Full sun,NA,"Cynodon nlemfuensis,Andropogon gayanus,Brachiaria decumbens,Brachiaria brizantha",4,0,4,0,Grassland,SilvoPasture,Pasture,NA,"Cynodon nlemfuensis,Andropogon gayanus,Brachiaria decumbens,Brachiaria brizantha,Brachypodium mexicanum,Sabal mexicana,Vatairea lundellii,Guarea glabra,Albizia adinocephala,Bursera simaruba,Spondias mombin,Swietenia macrophylla",12,7,5,2,NA,NA,NA,NA,Mexico,17°07'N,92°25'W,17.1166666666667,-92.4166666666667,580,1947,20.2,NA,Luvisols,0,30,30,113,137,113,137,CI,16,NA,unknown,unknown,23,23,Table 4,ExtractTOOL,t C ha-1,Done,"75,10",26.27 SDpoolmax,"26,27",75.1,26.27,"68,50",26.27SDpoolmax,"26,27",68.5,26.27,NA,NA,YES,"-0,0919868135","0,0117145772",YES,"-0,44",NA,NA,NA,214,123,1583,Tropical Moist,15,30,TRUE,"(10,15]",-92.4166666666667,17.1166666666667,Pasture,SilvoPasture,8,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.41249999999999964,2.3219618927213252,5.391507031249999
150,14,150,2010,"Soto-Pinto, Lorena; Anzueto, Manuel; Mendoza, Jorge; Jimenez Ferrer, Guillermo; de Jong, Ben",English,Article,10.1007/s10457-009-9247-5,http://dx.doi.org/10.1007/s10457-009-9247-5,"Here the biomass data is given directly as carbon in Mg C ha-1, for the trees, litter and plants",LMP,Grassland,Full sun,NA,"Cynodon nlemfuensis,Andropogon gayanus,Brachiaria decumbens,Brachiaria brizantha",4,0,4,0,Grassland,SilvoPasture,Pasture,NA,"Cynodon nlemfuensis,Andropogon gayanus,Brachiaria decumbens,Brachiaria brizantha,Gliricidia sepium",5,1,4,1,NA,NA,NA,NA,Mexico,17°33'N,92°20'W,17.55,-92.3333333333333,580,3223,26.3,NA,Luvisols,0,30,30,129,81,129,81,CI,16,NA,unknown,unknown,23,23,Table 4,ExtractTOOL,t C ha-1,Done,"75,10",26.27 SDpoolmax,"26,27",75.1,26.27,"60,60",26.27SDpoolmax,"26,27",60.6,26.27,NA,NA,YES,"-0,2145256657","0,01349048024",YES,"-0,9666666667",NA,NA,NA,258,108,1833,Tropical Wet,15,30,TRUE,"(10,15]",-92.3333333333333,17.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.9062499999999996,2.3219618927213252,5.391507031249999
258,16,258,2015,"Villanueva-Lopez, Gilberto; Martinez-Zurimendi, Pablo; Casanova-Lugo, Fernando; Ramirez-Aviles, Luis; Irene Montanez-Escalante, Patricia",English,Article,10.1007/s10457-015-9836-4,http://dx.doi.org/10.1007/s10457-015-9836-4,"Gliricidia sepium are live fences. We just have standard error and not standard deviation in this publication. For the general density, the live fences are planted with 111 trees for 100 meters of fence. The biomass data is given as carbon",LMP,Grassland,Full sun,NA,Brachiaria decumbens,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria decumbens,Gliricidia sepium",2,1,1,1,NA,NA,NA,NA,Mexico,17°35'N,92°49'W,17.5833333333333,-92.8166666666667,50,3500,25,NA,Gleysols,0,10,10,150,105,130,105,CI,15,The system is 31 years old (the trees are 15 years old),grassland,grassland,9,9,Table 3,SE,t C ha-1,Done,"44,00","4,6 SE","13,80",44,13.8,"42,00",3.9 SE,"11,70",42,11.7,NA,NA,YES,"-0,04652001563","0,01955220105",YES,"-0,1333333333",NA,NA,NA,260,112,1839,Tropical Wet,5,10,TRUE,"(0,5]",-92.8166666666667,17.5833333333333,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,-0.13333333333333333,1.2061509026651682,1.4548
259,16,259,2015,"Villanueva-Lopez, Gilberto; Martinez-Zurimendi, Pablo; Casanova-Lugo, Fernando; Ramirez-Aviles, Luis; Irene Montanez-Escalante, Patricia",English,Article,10.1007/s10457-015-9836-4,http://dx.doi.org/10.1007/s10457-015-9836-4,"Gliricidia sepium are live fences. We just have standard error and not standard deviation in this publication. For the general density, the live fences are planted with 111 trees for 100 meters of fence. The biomass data is given as carbon",LMP,Grassland,Full sun,NA,Brachiaria decumbens,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria decumbens,Gliricidia sepium",2,1,1,1,NA,NA,NA,NA,Mexico,17°35'N,92°49'W,17.5833333333333,-92.8166666666667,50,3500,25,NA,Gleysols,10,20,10,150,105,130,105,CI,15,The system is 31 years old (the trees are 15 years old),grassland,grassland,9,9,Table 3,SE,t C ha-1,Done,"40,00","3,4 SE","10,20",40,10.2,"30,00","3,3 SE","9,90",30,9.9,NA,NA,YES,"-0,2876820725","0,019325",YES,"-0,6666666667",NA,NA,NA,260,112,1839,Tropical Wet,15,10,FALSE,"(10,15]",-92.8166666666667,17.5833333333333,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Grassland,"[15,30)",FALSE,FALSE,-0.6666666666666666,0.9476286192385708,0.8980000000000001
260,16,260,2015,"Villanueva-Lopez, Gilberto; Martinez-Zurimendi, Pablo; Casanova-Lugo, Fernando; Ramirez-Aviles, Luis; Irene Montanez-Escalante, Patricia",English,Article,10.1007/s10457-015-9836-4,http://dx.doi.org/10.1007/s10457-015-9836-4,"Gliricidia sepium are live fences. We just have standard error and not standard deviation in this publication. For the general density, the live fences are planted with 111 trees for 100 meters of fence. The biomass data is given as carbon",LMP,Grassland,Full sun,NA,Brachiaria decumbens,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria decumbens,Gliricidia sepium",2,1,1,1,NA,NA,NA,NA,Mexico,17°35'N,92°49'W,17.5833333333333,-92.8166666666667,50,3500,25,NA,Gleysols,20,30,10,150,105,130,105,CI,15,The system is 31 years old (the trees are 15 years old),grassland,grassland,9,9,Table 3,SE,t C ha-1,Done,"35,00","3,8 SE","11,40",35,11.4,"35,00","3,7 SE","11,10",35,11.1,NA,NA,YES,0,"0,02296326531",YES,0,NA,NA,NA,260,112,1839,Tropical Wet,25,10,FALSE,"(15,25]",-92.8166666666667,17.5833333333333,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Grassland,"[15,30)",FALSE,FALSE,0,1.0607544484940896,1.1252000000000002
261,17,261,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Eucalyptus sp",2,2,0,0,472,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1660,1590,17.8,NA,Acrisols,0,3.5,35,139,101,139,101,CI,7,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"19,20","5,30","5,30",19.2,5.3,"18,00","6,40","6,40",18,6.4,NA,NA,YES,"-0,06453852114","0,2026187548",YES,"-0,1714285714",NA,NA,NA,278,97,1912,Warm Temperate Dry,1.75,3.5,TRUE,"(0,5]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,-0.17142857142857132,1.187090423459556,1.409183673469388
262,17,262,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Eucalyptus sp",2,2,0,0,472,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1660,1590,17.8,NA,Acrisols,0,12.5,125,139,101,139,101,CI,7,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"51,50","15,30","15,30",51.5,15.3,"55,60","18,30","18,30",55.6,18.3,NA,NA,YES,"0,07660139359","0,1965918717",YES,"0,5857142857",NA,NA,NA,278,97,1912,Warm Temperate Dry,6.25,12.5,TRUE,"(5,10]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,0.585714285714286,3.4076145226087236,11.61183673469388
263,17,263,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Eucalyptus sp",2,2,0,0,472,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1660,1590,17.8,NA,Acrisols,0,21.5,215,139,101,139,101,CI,7,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"81,20","25,30","25,30",81.2,25.3,"81,90","30,50","30,50",81.9,30.5,NA,NA,YES,"0,008583743691","0,2357655862",YES,"0,1",NA,NA,NA,278,97,1912,Warm Temperate Dry,10.75,21.5,TRUE,"(10,15]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,0.10000000000000041,5.6610736704304445,32.047755102040824
264,17,264,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Eucalyptus sp",2,2,0,0,472,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1660,1590,17.8,NA,Acrisols,0,30,30,139,101,139,101,CI,7,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"98,70","34,30","34,30",98.7,34.3,"96,60","35,80","35,80",96.6,35.8,NA,NA,YES,"-0,02150620522","0,2581132399",YES,"-0,3",NA,NA,NA,278,97,1912,Warm Temperate Dry,15,30,TRUE,"(10,15]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[15,30)",FALSE,FALSE,-0.3000000000000012,7.082790295310665,50.16591836734694
277,17,277,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,1,176,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1550,1590,17.8,NA,Acrisols,0,3.5,35,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"19,20","5,30","5,30",19.2,5.3,"19,00","7,30","7,30",19,7.3,NA,NA,YES,"-0,01047129987","0,2238167303",YES,"-0,01333333333",NA,NA,NA,278,97,1912,Warm Temperate Dry,1.75,3.5,TRUE,"(0,5]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,-0.013333333333333286,0.6014057606050085,0.3616888888888888
278,17,278,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,1,176,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1550,1590,17.8,NA,Acrisols,0,12.5,125,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"51,50","15,30","15,30",51.5,15.3,"50,00","23,20","23,20",50,23.2,NA,NA,YES,"-0,02955880224","0,3035569105",YES,"-0,1",NA,NA,NA,278,97,1912,Warm Temperate Dry,6.25,12.5,TRUE,"(5,10]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,-0.1,1.8527217216241025,3.4325777777777784
279,17,279,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,1,176,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1550,1590,17.8,NA,Acrisols,0,21.5,215,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"81,20","25,30","25,30",81.2,25.3,"71,50","35,40","35,40",71.5,35.4,NA,NA,YES,"-0,1272177975","0,342208682",YES,"-0,6466666667",NA,NA,NA,278,97,1912,Warm Temperate Dry,10.75,21.5,TRUE,"(10,15]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,-0.6466666666666668,2.9007661823119153,8.414444444444444
280,17,280,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,1,176,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1550,1590,17.8,NA,Acrisols,0,30,30,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"98,70","34,30","34,30",98.7,34.3,"82,60","38,40","38,40",82.6,38.4,NA,NA,YES,"-0,1780752659","0,3368922532",YES,"-1,073333333",NA,NA,NA,278,97,1912,Warm Temperate Dry,15,30,TRUE,"(10,15]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[15,30)",FALSE,FALSE,-1.073333333333334,3.4325565464307273,11.782444444444442
289,17,289,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,0,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,3.5,35,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"19,20","5,30","5,30",19.2,5.3,"19,80","6,90","6,90",19.8,6.9,NA,NA,YES,"0,03077165867","0,1976406914",YES,"0,04",NA,NA,NA,278,97,1912,Warm Temperate Dry,1.75,3.5,TRUE,"(0,5]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,0.0400000000000001,0.5800383129108321,0.3364444444444443
290,17,290,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,0,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,12.5,125,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"51,50","15,30","15,30",51.5,15.3,"62,70","17,70","17,70",62.7,17.7,NA,NA,YES,"0,19677964","0,1679523096",YES,"0,7466666667",NA,NA,NA,278,97,1912,Warm Temperate Dry,6.25,12.5,TRUE,"(5,10]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,0.7466666666666668,1.5597435686676193,2.4328000000000003
291,17,291,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,0,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,21.5,215,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"81,20","25,30","25,30",81.2,25.3,"89,80","24,20","24,20",89.8,24.2,NA,NA,YES,"0,1006697281","0,1697034725",YES,"0,5733333333",NA,NA,NA,278,97,1912,Warm Temperate Dry,10.75,21.5,TRUE,"(10,15]",-75,10.633333333333301,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Grassland,"[0,15)",FALSE,FALSE,0.5733333333333329,2.334028467883134,5.44768888888889
